Date,Close,High,Low,Open,Volume
2024-08-15,222.8557586669922,223.48053712623224,220.9120118672479,222.7367590108339,46414000
2024-08-16,224.17474365234375,224.94827173921567,221.7946444270254,222.0624088054674,44340200
2024-08-19,224.01605224609375,224.11522871504155,221.18968933533225,223.84746435464618,40687800
2024-08-20,224.63092041015625,225.28544883578485,223.57971634413767,223.8970689622142,30299000
2024-08-21,224.5218505859375,226.08874521756795,223.18305884166446,224.64086539349128,34765500
2024-08-22,222.6673583984375,226.44574924370923,222.04257986640772,225.90030886909642,43695300
2024-08-23,224.95816040039062,226.32671693712516,222.46898849072514,223.78795679469894,38677300
2024-08-26,225.29534912109375,225.39452559231563,222.0326490158817,224.87883517993083,30602200
2024-08-27,226.13832092285156,226.95152567852384,223.02437015551794,224.1251624880706,35934600
2024-08-28,224.61106872558594,227.95310672511408,223.8077756875659,226.0291983356657,38052200
2024-08-29,227.8837127685547,230.98775191089825,226.9812734022471,228.1911537968638,51906300
2024-08-30,227.1002655029297,228.4886453526855,225.59287085733376,228.28039594132485,52990800
2024-09-03,220.9219512939453,227.10026429068756,219.335218503661,226.65400042223428,50190600
2024-09-04,219.01788330078125,219.94016096302124,215.67582978550038,219.82116129878526,43840200
2024-09-05,220.53517150878906,223.60944526365165,219.6823053430495,219.79139340374425,36615400
2024-09-06,218.98812866210938,223.37145940933704,217.94683622588397,222.09215251756703,48423000
2024-09-09,219.07736206054688,219.43437615112032,214.91220775865924,218.9881123209545,67180000
2024-09-10,218.2840118408203,219.6426417511051,214.9320468059923,217.10388142289187,51591000
2024-09-11,220.8128662109375,221.2392917639212,216.08243282408242,219.6228241682371,44587100
2024-09-12,220.9219512939453,221.69547936785247,217.9964268983011,220.6541869199912,37455600
2024-09-13,220.65419006347656,222.18140791181287,220.06908820245332,221.72523244234597,36766600
2024-09-16,214.52545166015625,215.41797935337752,212.14535259122513,214.7436126542421,59357400
2024-09-17,214.99154663085938,215.1006346980314,212.72055067344832,213.96018092212807,45519300
