Date,Close,High,Low,Open,Volume
2020-01-02,94.05846405029297,94.24533534688902,93.97351489281834,94.02448568344529,4022300
2020-01-03,94.68704986572266,94.70403580919123,94.32179051439421,94.41522940524877,3839600
2020-01-06,94.58512878417969,94.85694928494854,94.50868230617218,94.84845955231123,2714300
2020-01-07,94.44921112060547,94.653074853009,94.44921112060547,94.56813217123346,2038800
2020-01-08,94.22833251953125,94.64455609759052,94.1094114972286,94.5341312856551,5081100
2020-01-09,94.29631042480469,94.32179258092133,93.973519165431,94.01599374609948,3680600
2020-01-10,94.50015258789062,94.5596130988299,94.3642391453382,94.3642391453382,2600000
2020-01-13,94.38970947265625,94.40669540932663,94.27078847383841,94.38121326396686,2672600
2020-01-14,94.57659149169922,94.59358391101712,94.42369860209287,94.44068454070164,2376300
2020-01-15,94.81443786621094,94.81443786621094,94.65304228986392,94.75497736135293,2734800
2020-01-16,94.61907958984375,94.72101467820052,94.5426331341087,94.67004389366711,2200500
2020-01-17,94.54263305664062,94.54263305664062,94.36424503198492,94.39822339474267,2627000
2020-01-21,94.9163818359375,94.95036019860589,94.74649650330558,94.75499271415018,2355600
2020-01-22,94.93338012695312,94.9843444337516,94.86542339741486,94.91638770421335,1787600
2020-01-23,95.17122650146484,95.34111185227906,95.12875192340593,95.16273028971092,1891300
2020-01-24,95.51095581054688,95.6553589344304,95.27311384633697,95.2900997806202,7932600
2020-01-27,96.15657806396484,96.16507427614842,96.01217486039944,96.14808833249234,3824600
2020-01-28,95.83380889892578,96.08864346025375,95.79983052536791,96.06315481955127,1923600
2020-01-29,96.29246520996094,96.3349397785553,95.96118431319462,95.96118431319462,2429500
2020-01-30,96.38592529296875,96.69172410817524,96.32646477227364,96.45388202539479,4405500
2020-01-31,96.87008666992188,96.93804338901872,96.57278412475999,96.59826627424394,9764500
2020-02-03,96.78758239746094,96.83010754046603,96.38780841460034,96.63447760592743,5722100
2020-02-04,96.2262191772461,96.32829122599375,96.08162197525007,96.31978359957706,2569600
2020-02-05,95.80943298339844,96.005069447634,95.79242422057754,95.86897338739755,9027500
2020-02-06,95.87747955322266,95.94552758230445,95.74138349505907,95.7839151355895,1697100
2020-02-07,96.33679962158203,96.42185641817542,96.1921959290139,96.26875158854028,6177900
2020-02-10,96.52392578125,96.64300659104995,96.4303613607761,96.54093454432824,1909100
2020-02-11,96.29422760009766,96.43032360911285,96.23468721850725,96.39629960685905,1657100
2020-02-12,96.04757690429688,96.10711729732671,95.97102775157973,96.09010853763938,1473800
2020-02-13,96.13261413574219,96.23468614136108,96.06457262141106,96.09859662328402,1868000
2020-02-14,96.37080383300781,96.43034422732885,96.29424818921434,96.34528095879914,2043600
2020-02-18,96.52392578125,96.66852298037603,96.41334610828044,96.4984029025065,8356600
2020-02-19,96.50689697265625,96.54942860850367,96.37080741889423,96.42184019037792,1681800
2020-02-20,96.78758239746094,96.9151708053082,96.64298523029485,96.65148636524627,3452900
2020-02-21,97.17884826660156,97.41700983236196,97.0342511001636,97.04275223507221,5381000
2020-02-24,97.93585968017578,98.06344808097622,97.8337876616523,97.9868924447297,6803600
2020-02-25,98.20802307128906,98.42066819481673,97.88480481971611,97.91032119623316,10014300
2020-02-26,98.15701293945312,98.48873888945249,97.89332851270865,97.99540053171448,19649400
2020-02-27,98.63336944580078,98.95658788130164,98.31015101029993,98.7864742814418,8629700
2020-02-28,99.73909759521484,99.90070352010478,99.31380723286546,99.42438039088655,13437000
2020-03-02,99.67095184326172,100.43739073631575,99.61134029031152,100.10526829885433,19402100
2020-03-03,100.82915496826172,101.58707629616733,99.66246394240163,99.77317578620905,11462300
2020-03-04,100.60778045654297,101.26351451100868,100.53113976032517,100.97396783188472,7627100
2020-03-05,101.50192260742188,101.61262795925786,101.27198761115005,101.34011698020646,5284200
2020-03-06,102.53231811523438,103.30726829403372,102.26831852927627,103.02624611768823,11614800
2020-03-09,103.45208740234375,105.09567115884846,103.42653401471786,104.95941241354205,24791700
2020-03-10,101.55300903320312,103.6905207280792,101.55300903320312,102.94111071706435,15072900
2020-03-11,100.53961944580078,102.69416052431136,100.14788529490563,102.42164952815932,13316100
2020-03-12,100.59070587158203,102.84743420213113,97.42276191685247,102.31944787445869,10671600
2020-03-13,99.93495178222656,101.32305967729896,99.64541179010865,100.31817450359561,8697200
2020-03-16,102.5749282836914,102.77079859037651,101.34011436301174,102.21725885114374,6971700
2020-03-17,100.00310516357422,102.43867478855589,99.99458736847318,102.1150700436298,5680300
2020-03-18,98.61499786376953,100.31819294606487,98.22325727732881,99.29627199838349,13256300
2020-03-19,98.93856811523438,100.17338152075776,98.71715101248026,98.90450344579749,6702900
2020-03-20,101.45931243896484,102.08949268782325,99.98605259392819,100.18191635504586,9641600
2020-03-23,102.66008758544922,103.0943976593975,101.72332507966182,101.72332507966182,12234700
2020-03-24,101.96177673339844,102.16615832461255,101.56152484843948,101.78293553176574,5235500
2020-03-25,102.02136993408203,102.41310395387208,101.68072967860343,101.98730525881693,5527600
2020-03-26,102.2683334350586,102.61749150404728,102.11505213316836,102.35349837678363,3384400
2020-03-27,103.0262680053711,103.37541960047392,102.77078615750207,102.88149149308623,5282300
2020-03-30,103.26468658447266,103.97150737938799,103.19655724368009,103.71603209717318,4649400
2020-03-31,103.45208740234375,103.73310969448269,103.30731086116204,103.42653401471786,6356500
2020-04-01,103.87324523925781,104.23986697841217,103.78798573117427,104.12902376350841,9256400
2020-04-02,103.89030456542969,104.20577193115655,103.73683483411448,104.1631389205585,4789400
2020-04-03,103.96702575683594,104.26543726778606,103.86471045098887,104.05228525926697,3441100
2020-04-06,103.49808502197266,103.67713192211738,103.40429762119929,103.61744962206913,4697500
2020-04-07,103.03771209716797,103.07181720986776,102.54319772034867,102.78193350924721,9340600
2020-04-08,102.90984344482422,103.05479183367437,102.70521922600004,102.82458389572136,3341000
2020-04-09,103.13147735595703,103.25936987486104,102.7648556043702,102.85864301790755,4543600
2020-04-13,102.90984344482422,103.18267790488534,102.88426623058203,103.03773602092183,2103100
2020-04-14,103.04621887207031,103.20821649795565,102.99506446595234,103.02916306677513,2180100
2020-04-15,103.96702575683594,104.04375735755893,103.57482684174677,103.60892543881272,3137400
2020-04-16,104.077880859375,104.2313505928359,104.0096706434181,104.11198596735345,1901600
2020-04-17,103.80504608154297,104.273983183249,103.71125866120177,103.99262092222538,2375000
2020-04-20,104.077880859375,104.08640876259066,103.8391516084101,104.00114924508667,4230700
2020-04-21,104.36776733398438,104.60649657650707,104.27397991658133,104.50418125618992,3287700
2020-04-22,104.04379272460938,104.2313675966488,103.85621785256997,104.12905225602222,3168700
2020-04-23,104.11198425292969,104.13756145727129,103.9073601133128,103.99261962941283,2345900
2020-04-24,104.13756561279297,104.14609351620851,103.91588565817966,103.9244135615952,2373500
2020-04-27,103.58335876464844,103.91587541133771,103.5577815618083,103.89029820849757,2508100
2020-04-28,104.03526306152344,104.09494538299217,103.79653377564856,103.80506168011128,2847600
2020-04-29,103.98406982421875,104.19722182201475,103.77091782642273,104.04375212340632,2600100
2020-04-30,103.73680114746094,104.2398431886508,103.73680114746094,104.06079631107265,5371500
2020-05-01,103.88023376464844,104.05093890338138,103.76074342340299,103.94851582014162,8357700
2020-05-04,103.89730072021484,103.97411314380547,103.74366936129881,103.85462281039686,3580500
2020-05-05,103.82048797607422,103.85462900361759,103.59004417982538,103.65831972317696,3487600
2020-05-06,103.43640899658203,103.5132214219201,103.14621352903453,103.26570386516146,3279500
2020-05-07,104.06800079345703,104.1106787038727,103.49615325960234,103.5302942855879,3252800
2020-05-08,103.72660827636719,104.11068997649016,103.64979584338394,103.80342722108601,3486800
2020-05-11,103.43640899658203,103.7692758631835,103.35105317500428,103.70953069512002,4569400
2020-05-12,103.77778625488281,103.81192727459351,103.36810704182174,103.38517429581024,4267700
2020-05-13,103.99116516113281,104.11919236009001,103.82900345340528,103.90581586573929,2615800
2020-05-14,104.1533432006836,104.30697455157058,104.11067180483047,104.1704169684124,2257600
2020-05-15,104.08505249023438,104.32403963640557,104.00824007705121,104.29842898694395,1828900
2020-05-18,103.4449234008789,103.84607225812448,103.32543308319731,103.83754188667146,3091200
2020-05-19,103.73515319824219,103.7522204585377,103.41935353301811,103.41935353301811,1941700
2020-05-20,103.7607192993164,103.88020961278069,103.51320178950219,103.59002071200563,2366700
2020-05-21,103.82901000976562,103.99970861133156,103.78633210350702,103.86315103242566,2063800
2020-05-22,104.02533721923828,104.02533721923828,103.86317546312723,103.88024272260468,1352400
2020-05-26,103.7521743774414,103.81191952954434,103.60707993829618,103.70096610756266,3484800
2020-05-27,103.83758544921875,103.99121034062988,103.68395404607095,103.69248442110269,2542900
2020-05-28,103.7436752319336,103.79488351722512,103.59004386432389,103.64978903440904,3873900
2020-05-29,104.07653045654297,104.119201852263,103.81193915144723,103.9143622222973,2993800
2020-06-01,104.03551483154297,104.03551483154297,103.79629484337347,103.90736592234917,8531700
2020-06-02,103.86463165283203,104.0098714097086,103.79628123138836,103.9158912097873,4711800
2020-06-03,103.24950408935547,103.53999015848126,103.16406931076169,103.52289929180904,4226600
2020-06-04,102.83942413330078,103.09572849297932,102.78815804675996,103.08718957710283,4744100
2020-06-05,102.32681274414062,102.36098796587798,101.96798269328383,102.1815729404496,10611700
2020-06-08,102.43785858154297,102.53183878857945,102.23281381994312,102.24135273457884,3314700
2020-06-09,102.80522155761719,102.97609108526628,102.7368711392557,102.83939676679793,3238600
2020-06-10,103.57417297363281,103.57417297363281,102.99320731100693,103.04446687827335,4944600
2020-06-11,103.94156646728516,104.10389063123968,103.88175493741139,103.95865081992238,6365800
2020-06-12,103.71083068847656,103.94151169619678,103.65957113931827,103.75355132494445,3051000
2020-06-15,103.62545776367188,104.00991764826145,103.62545776367188,103.94157371468982,2658000
2020-06-16,103.41181182861328,103.60831112403426,103.1469621181527,103.24093579101424,5252000
2020-06-17,103.57417297363281,103.60834167297293,103.35203731838449,103.51436797240322,2308300
2020-06-18,103.80484008789062,103.85609965147488,103.73648965760773,103.81338552123994,1694600
2020-06-19,103.83904266357422,103.8988476762658,103.57419282426252,103.57419282426252,2033200
2020-06-22,103.74504852294922,103.98426854165561,103.69378895272833,103.9415544058904,2284900
2020-06-23,103.71083068847656,103.74500589400007,103.58267529732689,103.64248027742954,2010600
