Date,Close,High,Low,Open,Volume
2020-01-02,68.78209686279297,68.89677414562664,68.74933103206288,68.79028988283629,5511000
2020-01-03,69.02784729003906,69.04423333394068,68.88859716409867,68.9541288408158,5368300
2020-01-06,68.94590759277344,69.0605848553578,68.89676198007788,69.05239808620328,3710400
2020-01-07,68.88858032226562,68.97049177341405,68.86400751186542,68.97049177341405,3029900
2020-01-08,68.78209686279297,68.97049257768691,68.72475822137613,68.91315393627008,3674400
2020-01-09,68.86402893066406,68.88860174870716,68.69201295491727,68.73297181795249,5886600
2020-01-10,68.97871398925781,69.00328681005871,68.88860948002403,68.93776137107159,4525700
2020-01-13,68.937744140625,68.95412393391634,68.88859226186256,68.95412393391634,3735700
2020-01-14,69.03606414794922,69.04425717272882,68.9541526484937,68.97053244860608,3492300
2020-01-15,69.14250183105469,69.14250183105469,69.06058414481545,69.13430881254236,2594300
2020-01-16,69.10157012939453,69.15890878261804,69.06061127018724,69.10976315112488,4784100
2020-01-17,69.09336853027344,69.10156155098669,69.01145707147201,69.02783686345481,3090600
2020-01-21,69.26536560058594,69.28993840658832,69.15068833961347,69.20802697009971,2910600
2020-01-22,69.32271575927734,69.32271575927734,69.26537711925583,69.28994992934462,4192100
2020-01-23,69.44561767578125,69.48657654420533,69.39647203322906,69.44561767578125,3104800
2020-01-24,69.5521011352539,69.6258195915583,69.46199663347392,69.48656945224205,4548400
2020-01-27,69.78143310546875,69.78961987610153,69.70770842367106,69.76504706531672,3208600
2020-01-28,69.65856170654297,69.74047315768516,69.60941608574628,69.732280137738,3993400
2020-01-29,69.85516357421875,69.89612243221302,69.74048627116798,69.76505908618682,4177500
2020-01-30,69.87157440185547,69.99443852053167,69.81423572999107,69.92072004932595,4795700
2020-01-31,70.0517578125,70.10090969581908,69.93708050049679,69.95346654475142,6264000
2020-02-03,69.98855590820312,70.02139201238586,69.84900089971491,69.9557198040204,6030800
2020-02-04,69.77511596679688,69.80795206702862,69.70944376633338,69.79974147625924,4180900
2020-02-05,69.6601791381836,69.72585132581699,69.63555363353221,69.68480464283499,3537200
2020-02-06,69.7258529663086,69.7422678821809,69.65197018777161,69.70122746107782,3435700
2020-02-07,69.93927001953125,69.96390178473024,69.86539351246606,69.91464451717619,4169700
2020-02-10,70.04601287841797,70.09526390000183,69.99675559398804,70.06242779799723,2785500
